Feature,Mean Absolute SHAP
categorical__c_case_number_13006154MM10A,0.0
categorical__c_case_number_13006177MM10A,0.0
categorical__c_case_number_13006182CF10A,0.0
categorical__c_case_number_13006130MM10A,0.0
categorical__c_case_number_13005992MM10A,0.0
categorical__c_case_number_13005996CF10A,0.0
categorical__c_case_number_13005996MM10A,0.0
categorical__c_case_number_13006001CF10A,0.0
categorical__c_case_number_13006003MM10A,0.0
categorical__c_case_number_13006008CF10A,0.0
categorical__c_case_number_13006012CF10A,0.0
categorical__c_case_number_13006023CF10A,0.0
categorical__c_case_number_13006034CF10A,0.0
categorical__c_case_number_13006036CF10A,0.0
categorical__c_case_number_13006091MM10A,0.0
categorical__c_case_number_13006045CF10A,0.0
categorical__c_case_number_13006054CF10A,0.0
categorical__c_case_number_13006056CF10A,0.0
categorical__c_case_number_13006061CF10A,0.0
categorical__c_case_number_13006067CF10A,0.0
categorical__c_case_number_13006071CF10A,0.0
categorical__c_case_number_13006073MM10A,0.0
categorical__c_case_number_13006075CF10A,0.0
categorical__c_case_number_13006076MM10A,0.0
categorical__c_case_number_13006085MO10A,0.0
categorical__c_case_number_13006044CF10A,0.0
categorical__c_case_number_13006298CF10A,0.0
categorical__c_case_number_13006300CF10A,0.0
categorical__c_case_number_13006304CF10A,0.0
categorical__c_case_number_13006309CF10A,0.0
categorical__c_case_number_13006321CF10A,0.0
categorical__c_case_number_13006327CF10A,0.0
categorical__c_case_number_13006329CF10A,0.0
categorical__c_case_number_13006345CF10A,0.0
categorical__c_case_number_13006347CF10A,0.0
categorical__c_case_number_13006350CF10A,0.0
categorical__c_case_number_13006182MM10A,0.0
categorical__c_case_number_13006353MM10A,0.0
categorical__c_case_number_13006354MM10A,0.0
categorical__c_case_number_13006358MM10A,0.0
categorical__c_case_number_13006365MM10A,0.0
categorical__c_case_number_13006367MM10A,0.0
categorical__c_case_number_13006371CF10A,0.0
categorical__c_case_number_13006396CF10A,0.0
categorical__c_case_number_13006397CF10A,0.0
categorical__c_case_number_13006404CF10A,0.0
categorical__c_case_number_13006406CF10A,0.0
categorical__c_case_number_13006352CF10A,0.0
categorical__c_case_number_13006185CF10A,0.0
categorical__c_case_number_13006185MM10A,0.0
categorical__c_case_number_13006198MM10A,0.0
categorical__c_case_number_13006207CF10A,0.0
categorical__c_case_number_13006213CF10A,0.0
categorical__c_case_number_13006216CF10A,0.0
categorical__c_case_number_13006217CF10A,0.0
categorical__c_case_number_13006240CF10A,0.0
categorical__c_case_number_13006242CF10A,0.0
categorical__c_case_number_13006244CF10A,0.0
categorical__c_case_number_13006284CF10A,0.0
categorical__c_case_number_13006247MM10A,0.0
categorical__c_case_number_13006250CF10A,0.0
categorical__c_case_number_13006252MM10A,0.0
categorical__c_case_number_13006254CF10A,0.0
categorical__c_case_number_13006255CF10A,0.0
categorical__c_case_number_13006256MM10A,0.0
categorical__c_case_number_13006259CF10A,0.0
categorical__c_case_number_13006260CF10A,0.0
categorical__c_case_number_13006265CF10A,0.0
categorical__c_case_number_13006266CF10A,0.0
categorical__c_case_number_13006246CF10A,0.0
categorical__c_case_number_13005734CF10A,0.0
categorical__c_case_number_13005735CF10A,0.0
categorical__c_case_number_13005739MM10A,0.0
categorical__c_case_number_13005742CF10A,0.0
categorical__c_case_number_13005743MM10A,0.0
categorical__c_case_number_13005748MM10A,0.0
categorical__c_case_number_13005749CF10A,0.0
categorical__c_case_number_13005765MM10A,0.0
categorical__c_case_number_13005769MM10A,0.0
categorical__c_case_number_13005987MM10A,0.0
categorical__c_case_number_13005770TC10A,0.0
categorical__c_case_number_13005772TC10A,0.0
categorical__c_case_number_13005774CF10A,0.0
categorical__c_case_number_13005777CF10A,0.0
categorical__c_case_number_13005780CF10A,0.0
categorical__c_case_number_13005786CF10A,0.0
categorical__c_case_number_13005798CF10A,0.0
categorical__c_case_number_13005803CF10A,0.0
categorical__c_case_number_13005808CF10A,0.0
categorical__c_case_number_13005811CF10A,0.0
categorical__c_case_number_13005770MM10A,0.0
categorical__c_case_number_13005663CF10A,0.0
categorical__c_case_number_13005664CF10A,0.0
categorical__c_case_number_13005665CF10A,0.0
categorical__c_case_number_13005667CF10A,0.0
categorical__c_case_number_13005671CF10A,0.0
categorical__c_case_number_13005673CF10A,0.0
categorical__c_case_number_13005679CF10A,0.0
categorical__c_case_number_13005681CF10A,0.0
categorical__c_case_number_13005683CF10A,0.0
categorical__c_case_number_13005685CF10A,0.0
categorical__c_case_number_13005730MM10A,0.0
categorical__c_case_number_13005699CF10A,0.0
categorical__c_case_number_13005700MM10A,0.0
categorical__c_case_number_13005702MM10A,0.0
categorical__c_case_number_13005703MM10A,0.0
categorical__c_case_number_13005704MM10A,0.0
categorical__c_case_number_13005705CF10A,0.0
categorical__c_case_number_13005714MM10A,0.0
categorical__c_case_number_13005720MM10A,0.0
categorical__c_case_number_13005721MM10A,0.0
categorical__c_case_number_13005727MM10A,0.0
categorical__c_case_number_13005693MM10A,0.0
categorical__c_case_number_13005900CF10A,0.0
categorical__c_case_number_13005902CF10A,0.0
categorical__c_case_number_13005904CF10A,0.0
categorical__c_case_number_13005907CF10A,0.0
categorical__c_case_number_13005919MM10A,0.0
categorical__c_case_number_13005931CF10A,0.0
categorical__c_case_number_13005932CF10A,0.0
categorical__c_case_number_13005937CF10A,0.0
categorical__c_case_number_13005941CF10A,0.0
categorical__c_case_number_13005950CF10A,0.0
categorical__c_case_number_13005813CF10A,0.0
categorical__c_case_number_13005964CF10A,0.0
categorical__c_case_number_13005973CF10A,0.0
categorical__c_case_number_13005974CF10A,0.0
categorical__c_case_number_13005976MM10A,0.0
categorical__c_case_number_13005980CF10A,0.0
categorical__c_case_number_13005982CF10A,0.0
categorical__c_case_number_13005982MM10A,0.0
categorical__c_case_number_13005983MM10A,0.0
categorical__c_case_number_13005984CF10A,0.0
categorical__c_case_number_13005986CF10A,0.0
categorical__c_case_number_13005950TC10A,0.0
categorical__c_case_number_13005816CF10A,0.0
categorical__c_case_number_13005828CF10A,0.0
categorical__c_case_number_13005831MM10A,0.0
categorical__c_case_number_13005832CF10A,0.0
categorical__c_case_number_13005836MM10A,0.0
categorical__c_case_number_13005848CF10A,0.0
categorical__c_case_number_13005850CF10A,0.0
categorical__c_case_number_13005850MM10A,0.0
categorical__c_case_number_13005852MM10A,0.0
categorical__c_case_number_13005856CF10A,0.0
categorical__c_case_number_13005894CF10A,0.0
categorical__c_case_number_13005865CF10A,0.0
categorical__c_case_number_13005868CF10A,0.0
categorical__c_case_number_13005870CF10A,0.0
categorical__c_case_number_13005871TC10A,0.0
categorical__c_case_number_13005878CF10A,0.0
categorical__c_case_number_13005880CF10A,0.0
categorical__c_case_number_13005881CF10A,0.0
categorical__c_case_number_13005886CF10A,0.0
categorical__c_case_number_13005888CF10A,0.0
categorical__c_case_number_13005889CF10A,0.0
categorical__c_case_number_13005858CF10A,0.0
categorical__c_case_number_13003836MM10A,0.0
categorical__c_case_number_13003844CF10A,0.0
categorical__c_case_number_13003849CF10A,0.0
categorical__c_case_number_13003852CF10A,0.0
categorical__c_case_number_13003858CF10A,0.0
categorical__c_case_number_13003859TC10A,0.0
categorical__c_case_number_13003860TC10A,0.0
categorical__c_case_number_13003861CF10A,0.0
categorical__c_case_number_13003864CF10A,0.0
categorical__c_case_number_13004895CF10A,0.0
categorical__c_case_number_13003878CF10A,0.0
categorical__c_case_number_13003879CF10A,0.0
categorical__c_case_number_13003880CF10A,0.0
categorical__c_case_number_13003882CF10A,0.0
categorical__c_case_number_13003883CF10A,0.0
categorical__c_case_number_13003885CF10A,0.0
categorical__c_case_number_13003888CF10A,0.0
categorical__c_case_number_13003891CF10A,0.0
categorical__c_case_number_13003893CF10A,0.0
categorical__c_case_number_13003921CF10A,0.0
categorical__c_case_number_13003868CF10A,0.0
categorical__c_case_number_13003758CF10A,0.0
categorical__c_case_number_13003758MM10A,0.0
categorical__c_case_number_13003759CF10A,0.0
categorical__c_case_number_13003771CF10A,0.0
categorical__c_case_number_13003773TC10A,0.0
categorical__c_case_number_13003778MM10A,0.0
categorical__c_case_number_13003781MM10A,0.0
categorical__c_case_number_13003783MM10A,0.0
categorical__c_case_number_13003784CF10A,0.0
categorical__c_case_number_13003785CF10A,0.0
categorical__c_case_number_13003835MM10A,0.0
categorical__c_case_number_13003787CF10A,0.0
categorical__c_case_number_13003794CF10A,0.0
categorical__c_case_number_13003798CF10A,0.0
categorical__c_case_number_13003810CF10A,0.0
categorical__c_case_number_13003810MM10A,0.0
categorical__c_case_number_13003813MM10A,0.0
categorical__c_case_number_13003818CF10A,0.0
categorical__c_case_number_13003825CF10A,0.0
categorical__c_case_number_13003830CF10A,0.0
categorical__c_case_number_13003831MM10A,0.0
categorical__c_case_number_13003786CF10A,0.0
categorical__c_case_number_13003997CF10A,0.0
categorical__c_case_number_13003998CF10A,0.0
categorical__c_case_number_13003999CF10A,0.0
categorical__c_case_number_13004001CF10A,0.0
categorical__c_case_number_13004001MM10A,0.0
categorical__c_case_number_13004002CF10A,0.0
categorical__c_case_number_13004011CF10A,0.0
categorical__c_case_number_13004012CF10A,0.0
categorical__c_case_number_13004019CF10A,0.0
categorical__c_case_number_13003923CF10A,0.0
categorical__c_case_number_13004026CF10A,0.0
categorical__c_case_number_13004028CF10A,0.0
categorical__c_case_number_13004033CF10A,0.0
categorical__c_case_number_13004036CF10A,0.0
categorical__c_case_number_13004039CF10A,0.0
categorical__c_case_number_13004040CF10A,0.0
categorical__c_case_number_13004044CF10A,0.0
categorical__c_case_number_13004055CF10A,0.0
categorical__c_case_number_13004056CF10A,0.0
categorical__c_case_number_13004069CF10A,0.0
categorical__c_case_number_13004022CF10A,0.0
categorical__c_case_number_13003930MM10A,0.0
categorical__c_case_number_13003934CF10A,0.0
categorical__c_case_number_13003935CF10A,0.0
categorical__c_case_number_13003937CF10A,0.0
categorical__c_case_number_13003939CF10A,0.0
categorical__c_case_number_13003940MM10A,0.0
categorical__c_case_number_13003942CF10A,0.0
categorical__c_case_number_13003944CF10A,0.0
categorical__c_case_number_13003947TC10A,0.0
categorical__c_case_number_13003951CF10A,0.0
categorical__c_case_number_13003996CF10A,0.0
categorical__c_case_number_13003961CF10A,0.0
categorical__c_case_number_13003966CF10A,0.0
categorical__c_case_number_13003967CF10A,0.0
categorical__c_case_number_13003969CF10A,0.0
categorical__c_case_number_13003974CF10A,0.0
categorical__c_case_number_13003980CF10A,0.0
categorical__c_case_number_13003991CF10A,0.0
categorical__c_case_number_13003992CF10A,0.0
categorical__c_case_number_13003995CF10A,0.0
categorical__c_case_number_13003995MM10A,0.0
categorical__c_case_number_13003957CF10A,0.0
categorical__c_case_number_13003459MM10A,0.0
categorical__c_case_number_13003460MM10A,0.0
categorical__c_case_number_13003463CF10A,0.0
categorical__c_case_number_13003464CF10A,0.0
categorical__c_case_number_13003464MM10A,0.0
categorical__c_case_number_13003465MM10A,0.0
categorical__c_case_number_13003467CF10A,0.0
categorical__c_case_number_13003467MM10A,0.0
categorical__c_case_number_13003469CF10A,0.0
categorical__c_case_number_13003756CF10A,0.0
categorical__c_case_number_13003471MM10A,0.0
categorical__c_case_number_13003472CF10A,0.0
categorical__c_case_number_13003473TC10A,0.0
categorical__c_case_number_13003483CF10A,0.0
categorical__c_case_number_13003495CF10A,0.0
categorical__c_case_number_13003502CF10A,0.0
categorical__c_case_number_13003504CF10A,0.0
categorical__c_case_number_13003509CF10A,0.0
categorical__c_case_number_13003511CF10A,0.0
categorical__c_case_number_13003523CF10A,0.0
categorical__c_case_number_13003470CF10A,0.0
categorical__c_case_number_13003377CF10A,0.0
categorical__c_case_number_13003382CF10A,0.0
categorical__c_case_number_13003385CF10A,0.0
categorical__c_case_number_13003388MM10A,0.0
categorical__c_case_number_13003392MM10A,0.0
categorical__c_case_number_13003395MM10A,0.0
categorical__c_case_number_13003400MM10A,0.0
categorical__c_case_number_13003401MM10A,0.0
categorical__c_case_number_13003403MM10A,0.0
categorical__c_case_number_13003405CF10A,0.0
categorical__c_case_number_13003459CF10A,0.0
categorical__c_case_number_13003407CF10A,0.0
categorical__c_case_number_13003415MM10A,0.0
categorical__c_case_number_13003416CF10A,0.0
categorical__c_case_number_13003422MO10A,0.0
categorical__c_case_number_13003427CF10A,0.0
categorical__c_case_number_13003428MM10A,0.0
categorical__c_case_number_13003448CF10A,0.0
categorical__c_case_number_13003448MM10A,0.0
categorical__c_case_number_13003455MM10A,0.0
categorical__c_case_number_13003457CF10A,0.0
categorical__c_case_number_13003405MM10A,0.0
categorical__c_case_number_13003642CF10A,0.0
categorical__c_case_number_13003660CF10A,0.0
categorical__c_case_number_13003663CF10A,0.0
categorical__c_case_number_13003672CF10A,0.0
categorical__c_case_number_13003676CF10A,0.0
categorical__c_case_number_13003679CF10A,0.0
categorical__c_case_number_13003680CF10A,0.0
categorical__c_case_number_13003681CF10A,0.0
categorical__c_case_number_13003682CF10A,0.0
categorical__c_case_number_13003684CF10A,0.0
categorical__c_case_number_13003525MM10A,0.0
categorical__c_case_number_13003689CF10A,0.0
categorical__c_case_number_13003693CF10A,0.0
categorical__c_case_number_13003696CF10A,0.0
categorical__c_case_number_13003700MM10A,0.0
categorical__c_case_number_13003703MM10A,0.0
categorical__c_case_number_13003705CF10A,0.0
categorical__c_case_number_13003707CF10A,0.0
categorical__c_case_number_13003730CF10A,0.0
categorical__c_case_number_13003745MM10A,0.0
categorical__c_case_number_13003747MM10A,0.0
categorical__c_case_number_13003686CF10A,0.0
categorical__c_case_number_13003526CF10A,0.0
categorical__c_case_number_13003527CF10A,0.0
categorical__c_case_number_13003529CF10A,0.0
categorical__c_case_number_13003542MM10A,0.0
categorical__c_case_number_13003544MM10A,0.0
categorical__c_case_number_13003569CF10A,0.0
categorical__c_case_number_13003570CF10A,0.0
categorical__c_case_number_13003586CF10A,0.0
categorical__c_case_number_13003587CF10A,0.0
categorical__c_case_number_13003588CF10A,0.0
categorical__c_case_number_13003636CF10A,0.0
categorical__c_case_number_13003594CF10A,0.0
categorical__c_case_number_13003596CF10A,0.0
categorical__c_case_number_13003596MM10A,0.0
categorical__c_case_number_13003606MM10A,0.0
categorical__c_case_number_13003613MM10A,0.0
categorical__c_case_number_13003618CF10A,0.0
categorical__c_case_number_13003618MM10A,0.0
categorical__c_case_number_13003619CF10A,0.0
categorical__c_case_number_13003622CF10A,0.0
categorical__c_case_number_13003630CF10A,0.0
categorical__c_case_number_13003590MM10A,0.0
categorical__c_case_number_13004618CF10A,0.0
categorical__c_case_number_13004619CF10A,0.0
categorical__c_case_number_13004624CF10A,0.0
categorical__c_case_number_13004626CF10A,0.0
categorical__c_case_number_13004627MM10A,0.0
categorical__c_case_number_13004629CF10A,0.0
categorical__c_case_number_13004640CF10A,0.0
categorical__c_case_number_13004649CF10A,0.0
categorical__c_case_number_13004651CF10A,0.0
categorical__c_case_number_13004079MM10A,0.0
categorical__c_case_number_13004655CF10A,0.0
categorical__c_case_number_13004659CF10A,0.0
categorical__c_case_number_13004669CF10A,0.0
categorical__c_case_number_13004675CF10A,0.0
categorical__c_case_number_13004675TC10A,0.0
categorical__c_case_number_13004687CF10A,0.0
categorical__c_case_number_13004697CF10A,0.0
categorical__c_case_number_13004699CF10A,0.0
categorical__c_case_number_13004701MM10A,0.0
categorical__c_case_number_13004706CF10A,0.0
categorical__c_case_number_13004653CF10A,0.0
categorical__c_case_number_13004543CF10A,0.0
categorical__c_case_number_13004544CF10A,0.0
categorical__c_case_number_13004546CF10A,0.0
categorical__c_case_number_13004552CF10A,0.0
categorical__c_case_number_13004552MM10A,0.0
categorical__c_case_number_13004554CF10A,0.0
categorical__c_case_number_13004555CF10A,0.0
categorical__c_case_number_13004558CF10A,0.0
categorical__c_case_number_13004561CF10A,0.0
categorical__c_case_number_13004564CF10A,0.0
categorical__c_case_number_13004616CF10A,0.0
categorical__c_case_number_13004573CF10A,0.0
categorical__c_case_number_13004577CF10A,0.0
categorical__c_case_number_13004581CF10A,0.0
categorical__c_case_number_13004590CF10A,0.0
categorical__c_case_number_13004598CF10A,0.0
categorical__c_case_number_13004600CF10A,0.0
categorical__c_case_number_13004601CF10A,0.0
categorical__c_case_number_13004608CF10A,0.0
categorical__c_case_number_13004612CF10A,0.0
categorical__c_case_number_13004615CF10A,0.0
categorical__c_case_number_13004567CF10A,0.0
categorical__c_case_number_13004810CF10A,0.0
categorical__c_case_number_13004810MM10A,0.0
categorical__c_case_number_13004813CF10A,0.0
categorical__c_case_number_13004813MM10A,0.0
categorical__c_case_number_13004816MM10A,0.0
categorical__c_case_number_13004818CF10A,0.0
categorical__c_case_number_13004835CF10A,0.0
categorical__c_case_number_13004836CF10A,0.0
categorical__c_case_number_13004840CF10A,0.0
categorical__c_case_number_13004844CF10A,0.0
categorical__c_case_number_13004713CF10A,0.0
categorical__c_case_number_13004858MM10A,0.0
categorical__c_case_number_13004867MM10A,0.0
